1738927,0
1675495,0
9264728,0
2190134,0
5090339,0
8528993,0
9132870,0
6231947,0
6355586,0
3217584,0
9781755,0
1044786,0
1518827,0
8735642,0
9427927,0
2830182,0
4021903,0
